日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260212,14:00,4045,東亜合,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556093.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4045_1400_東亜合_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格転嫁 需要回復 悪化,2,4 19,決算短信,https://www.release.tdnet.info/inbs/140120260212556093.pdf
20260212,15:30,4055,G-ティアンドエスG,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554594.pdf"", ""2026年9月期 第1四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4055_1530_G-ティアンドエスG_2026年9月期 第1四半期決算補足説明資料.pdf"", ""2026年9月期 第1四半期決算補足説明資料"")",大幅,2,3 8,説明資料,https://www.release.tdnet.info/inbs/140120260210554594.pdf
20260212,15:00,4078,堺化学,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260128539740.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4078_1500_堺化学_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格改定,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260128539740.pdf
20260212,15:00,4078,堺化学,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553590.pdf"", ""特別損失(減損損失)の計上と連結業績予想の修正ならびに配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4078_1500_堺化学_特別損失(減損損失)の計上と連結業績予想の修正ならびに配当予想の修正(増配)に関するお知らせ.pdf"", ""特別損失(減損損失)の計上と連結業績予想の修正ならびに配当予想の修正(増配)に関するお知らせ"")",上方修正 悪化,2,1 2,予想の修正,https://www.release.tdnet.info/inbs/140120260210553590.pdf
20260212,15:30,4082,稀元素,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554700.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4082_1530_稀元素_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要回復 シェア拡大,2,5 6,決算短信,https://www.release.tdnet.info/inbs/140120260210554700.pdf
20260212,15:00,4188,三菱ケミカルグループ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556903.pdf"", ""「2026年3月期 第3四半期決算短信〔IFRS〕(連結)」の 公認会計士等による期中レビューの完了について"")","=HYPERLINK(""pdf_tmp/20260212/4188_1500_三菱ケミカルグループ_「2026年3月期 第3四半期決算短信〔IFRS〕(連結)」の 公認会計士等による期中レビューの完了について.pdf"", ""「2026年3月期 第3四半期決算短信〔IFRS〕(連結)」の 公認会計士等による期中レビューの完了について"")",需要が増 悪化,2,5 6,決算短信,https://www.release.tdnet.info/inbs/140120260212556903.pdf
20260212,16:05,4258,G-網屋,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557781.pdf"", ""2025年12月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260212/4258_1605_G-網屋_2025年12月期 決算説明会資料.pdf"", ""2025年12月期 決算説明会資料"")",上方修正 トップシェア,2,4 42,その他,https://www.release.tdnet.info/inbs/140120260212557781.pdf
20260212,17:00,4258,G-網屋,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557963.pdf"", ""自己株式を活用した成長資金調達に関する補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4258_1700_G-網屋_自己株式を活用した成長資金調達に関する補足説明資料.pdf"", ""自己株式を活用した成長資金調達に関する補足説明資料"")",下方修正 悪化,2,3 8,説明資料,https://www.release.tdnet.info/inbs/140120260212557963.pdf
20260212,15:30,4265,G-IGS,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556780.pdf"", ""2026年3月期 第3四半期決算及び業績予想の修正に関する資料"")","=HYPERLINK(""pdf_tmp/20260212/4265_1530_G-IGS_2026年3月期 第3四半期決算及び業績予想の修正に関する資料.pdf"", ""2026年3月期 第3四半期決算及び業績予想の修正に関する資料"")",未達 大幅,2,4 9,予想の修正,https://www.release.tdnet.info/inbs/140120260212556780.pdf
20260212,11:30,4288,アズジェント,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552246.pdf"", ""2026年3月期第3四半期決算短信[日本基準](非連結)"")","=HYPERLINK(""pdf_tmp/20260212/4288_1130_アズジェント_2026年3月期第3四半期決算短信[日本基準](非連結).pdf"", ""2026年3月期第3四半期決算短信[日本基準](非連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260209552246.pdf
20260212,15:30,4293,セプテーニHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556537.pdf"", ""「VISION 2030」および「中期経営計画(FY2026-2028)」の策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4293_1530_セプテーニHD_「VISION 2030」および「中期経営計画(FY2026-2028)」の策定に関するお知らせ.pdf"", ""「VISION 2030」および「中期経営計画(FY2026-2028)」の策定に関するお知らせ"")",大幅,2,15 35,その他,https://www.release.tdnet.info/inbs/140120260212556537.pdf
20260212,15:30,4418,G-JDSC,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557444.pdf"", ""2026年6月期 第2四半期FAQ"")","=HYPERLINK(""pdf_tmp/20260212/4418_1530_G-JDSC_2026年6月期 第2四半期FAQ.pdf"", ""2026年6月期 第2四半期FAQ"")",大幅,2,1 7,その他,https://www.release.tdnet.info/inbs/140120260212557444.pdf
20260212,15:30,4428,G-シノプス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555737.pdf"", ""2025年12月期通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4428_1530_G-シノプス_2025年12月期通期決算説明資料.pdf"", ""2025年12月期通期決算説明資料"")",未達 大幅,2,6 9,説明資料,https://www.release.tdnet.info/inbs/140120260212555737.pdf
20260212,15:35,4488,G-AIinside,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555884.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4488_1535_G-AIinside_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅,2,24 38,説明資料,https://www.release.tdnet.info/inbs/140120260212555884.pdf
20260212,15:30,4527,ロート薬,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556173.pdf"", ""2026年3月期 第3四半期決算短信 [日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/4527_1530_ロート薬_2026年3月期 第3四半期決算短信 [日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信 [日本基準](連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212556173.pdf
20260212,16:00,4584,G-キッズ・バイオ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557687.pdf"", ""2025年度第3四半期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4584_1600_G-キッズ・バイオ_2025年度第3四半期 決算補足説明資料.pdf"", ""2025年度第3四半期 決算補足説明資料"")",価格改定 上方修正,2,4 6,説明資料,https://www.release.tdnet.info/inbs/140120260212557687.pdf
20260212,16:00,4584,G-キッズ・バイオ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557563.pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4584_1600_G-キッズ・バイオ_2026年3月期 第3四半期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(連結)"")",価格改定 上方修正,2,4 8,決算短信,https://www.release.tdnet.info/inbs/140120260212557563.pdf
20260212,16:00,4584,G-キッズ・バイオ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557343.pdf"", ""営業外費用(支払手数料)の計上及び連結業績予想の上方修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4584_1600_G-キッズ・バイオ_営業外費用(支払手数料)の計上及び連結業績予想の上方修正に関するお知らせ.pdf"", ""営業外費用(支払手数料)の計上及び連結業績予想の上方修正に関するお知らせ"")",上方修正 価格改定,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260212557343.pdf
20260212,15:00,4633,サカタインクス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554545.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4633_1500_サカタインクス_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",値上 悪化,2,5 18,決算短信,https://www.release.tdnet.info/inbs/140120260210554545.pdf
20260212,15:45,4664,アールエスシー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260106529160.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4664_1545_アールエスシー_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260106529160.pdf
20260212,15:30,4812,電通総研,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556535.pdf"", ""2025年12月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260212/4812_1530_電通総研_2025年12月期 決算説明会資料.pdf"", ""2025年12月期 決算説明会資料"")",未達,2,4 7,その他,https://www.release.tdnet.info/inbs/140120260212556535.pdf
20260212,15:45,4883,G-モダリス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557426.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4883_1545_G-モダリス_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",大幅 悪化,2,2 18,説明資料,https://www.release.tdnet.info/inbs/140120260212557426.pdf
20260212,14:30,4922,コーセーHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556590.pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4922_1430_コーセーHD_2025年12月期決算短信〔日本基準〕(連結).pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")",大幅,2,5 7,決算短信,https://www.release.tdnet.info/inbs/140120260212556590.pdf
20260212,15:30,4979,OATアグリオ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555484.pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4979_1530_OATアグリオ_2025年12月期決算短信〔日本基準〕(連結).pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")",増産 大幅,2,4 6,決算短信,https://www.release.tdnet.info/inbs/140120260212555484.pdf
20260212,13:00,5110,住友ゴム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555148.pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/5110_1300_住友ゴム_2025年12月期 決算短信〔IFRS〕(連結).pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")",値上 悪化,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260211555148.pdf
20260212,13:00,5110,住友ゴム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555156.pdf"", ""2025年12月期 決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260212/5110_1300_住友ゴム_2025年12月期 決算説明会資料.pdf"", ""2025年12月期 決算説明会資料"")",価格転嫁 値上,2,6 7,その他,https://www.release.tdnet.info/inbs/140120260211555156.pdf
20260212,12:00,5139,G-オープンワーク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552921.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/5139_1200_G-オープンワーク_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",大幅,2,17 19,説明資料,https://www.release.tdnet.info/inbs/140120260209552921.pdf
20260212,16:00,5254,G-Arent,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557752.pdf"", ""2026年6月期 第2四半期 決算説明会 事前質問の回答"")","=HYPERLINK(""pdf_tmp/20260212/5254_1600_G-Arent_2026年6月期 第2四半期 決算説明会 事前質問の回答.pdf"", ""2026年6月期 第2四半期 決算説明会 事前質問の回答"")",上方修正 未達 大幅 シェア拡大,2,3 7,その他,https://www.release.tdnet.info/inbs/140120260212557752.pdf
20260212,13:00,5563,新日本電工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555922.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/5563_1300_新日本電工_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",大幅 悪化,2,4 24,決算短信,https://www.release.tdnet.info/inbs/140120260212555922.pdf
20260212,15:30,5590,G-ネットスターズ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556184.pdf"", ""通期連結業績予想値と実績値との差異並びに個別業績と前期実績値との差異及び営業外収益、法人税等調整額の計上に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/5590_1530_G-ネットスターズ_通期連結業績予想値と実績値との差異並びに個別業績と前期実績値との差異及び営業外収益、法人税等調整額の計上に関するお知らせ.pdf"", ""通期連結業績予想値と実績値との差異並びに個別業績と前期実績値との差異及び営業外収益、法人税等調整額の計上に関するお知らせ"")",計画を下 大幅,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260212556184.pdf
20260212,16:00,5599,G-S&J,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554827.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/5599_1600_G-S&J_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅 未達,2,24 25,説明資料,https://www.release.tdnet.info/inbs/140120260210554827.pdf
20260212,15:30,5711,三菱マ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537938.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/5711_1530_三菱マ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化 値上,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260123537938.pdf
20260212,15:00,5724,アサカ理研,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556936.pdf"", ""2026年9月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/5724_1500_アサカ理研_2026年9月期 第1四半期 決算説明資料.pdf"", ""2026年9月期 第1四半期 決算説明資料"")",上方修正 大幅,2,5 13,説明資料,https://www.release.tdnet.info/inbs/140120260212556936.pdf
20260212,14:00,6250,やまびこ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556040.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6250_1400_やまびこ_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格改定,2,4 7,決算短信,https://www.release.tdnet.info/inbs/140120260212556040.pdf
20260212,16:00,6268,ナブテスコ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556894.pdf"", ""2025年12月期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6268_1600_ナブテスコ_2025年12月期決算短信〔IFRS〕(連結).pdf"", ""2025年12月期決算短信〔IFRS〕(連結)"")",需要が増 需要の回復,2,4 9,決算短信,https://www.release.tdnet.info/inbs/140120260212556894.pdf
20260212,14:00,6326,クボタ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554483.pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6326_1400_クボタ_2025年12月期 決算短信〔IFRS〕(連結).pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")",価格改定 悪化,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260210554483.pdf
