日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260209,15:30,9332,NISSOHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203546210.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9332_1530_NISSOHD_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",計画を下,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260203546210.pdf
20260209,15:30,9405,朝日放送グループHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549406.pdf"", ""2026年3月期 第3四半期 決算補足資料"")","=HYPERLINK(""pdf_tmp/20260209/9405_1530_朝日放送グループHD_2026年3月期 第3四半期 決算補足資料.pdf"", ""2026年3月期 第3四半期 決算補足資料"")",悪化,1,14,その他,https://www.release.tdnet.info/inbs/140120260205549406.pdf
20260209,14:00,9438,エムティーアイ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260208551105.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9438_1400_エムティーアイ_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",大幅,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260208551105.pdf
20260209,14:00,9475,昭文社HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260130543556.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9475_1400_昭文社HD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",想定以上,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260130543556.pdf
20260209,14:00,9475,昭文社HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204547516.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9475_1400_昭文社HD_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",想定以上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260204547516.pdf
20260209,15:40,9514,EF-ON,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550871.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9514_1540_EF-ON_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",値上 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550871.pdf
20260209,15:40,9514,EF-ON,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550886.pdf"", ""2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260209/9514_1540_EF-ON_2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年6月期第2四半期(中間期)の連結業績予想と実績の差異および2026年6月期通期連結業績予想の修正に関するお知らせ"")",未達 大幅,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260206550886.pdf
20260209,14:00,9537,北陸瓦斯,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548822.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9537_1400_北陸瓦斯_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",計画を下,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548822.pdf
20260209,15:30,9739,NSW,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206549704.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9739_1530_NSW_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",計画を上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206549704.pdf
20260209,15:30,9880,イノテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551882.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260209/9880_1530_イノテック_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551882.pdf
